"Year","Month","Day","Site.Name","COUNTY","meanLatitude","meanLongtiude","PM2.5","Ozone"
"2019","01","16","Leggett","Edgecombe",35.988278,-77.5843,30,NA
"2019","01","16","Mendenhall School","Guilford",36.1090060008986,-79.802314,31,NA
"2019","01","16","Millbrook School","Wake",35.856111,-78.574167,56.5,27
"2019","01","16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,52,NA
"2019","01","16","West Johnston Co.","Johnston",35.59095,-78.4622,42,31
"2019","01","17","Bryson City","Swain",35.434767,-83.442133,51,NA
"2019","01","17","Castle Hayne","New Hanover",34.364167,-77.838611,30,NA
"2019","01","17","Clemmons Middle","Forsyth",36.026,-80.342,47,NA
"2019","01","17","Durham Armory","Durham",36.0329550008979,-78.904037,47,NA
"2019","01","17","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,40
"2019","01","17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,20
"2019","01","17","Hattie Avenue","Forsyth",36.110693332,-80.2264378,40,NA
"2019","01","17","Leggett","Edgecombe",35.988278,-77.5843,21,NA
"2019","01","17","Mendenhall School","Guilford",36.1090060008986,-79.802314,36,NA
"2019","01","17","Millbrook School","Wake",35.856111,-78.574167,46,25
"2019","01","17","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,NA
"2019","01","17","West Johnston Co.","Johnston",35.59095,-78.4622,35,26
"2019","01","18","Bryson City","Swain",35.434767,-83.442133,31,NA
"2019","01","18","Castle Hayne","New Hanover",34.364167,-77.838611,28,NA
"2019","01","18","Clemmons Middle","Forsyth",36.026,-80.342,64,NA
"2019","01","18","Durham Armory","Durham",36.0329550008979,-78.904037,43.5,NA
"2019","01","18","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,31
"2019","01","18","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,56.6666666666667,14
"2019","01","18","Hattie Avenue","Forsyth",36.110693332,-80.2264378,60,NA
"2019","01","18","Leggett","Edgecombe",35.988278,-77.5843,21,NA
"2019","01","18","Linville Falls","Avery",35.972347,-81.933072,5,NA
"2019","01","18","Mendenhall School","Guilford",36.1090060008986,-79.802314,46,NA
"2019","01","18","Millbrook School","Wake",35.856111,-78.574167,44,27
"2019","01","18","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26.5,NA
"2019","01","18","West Johnston Co.","Johnston",35.59095,-78.4622,40,27
"2019","01","19","Bryson City","Swain",35.434767,-83.442133,30,NA
"2019","01","19","Castle Hayne","New Hanover",34.364167,-77.838611,19,NA
"2019","01","19","Clemmons Middle","Forsyth",36.026,-80.342,59,NA
"2019","01","19","Durham Armory","Durham",36.0329550008979,-78.904037,52,NA
"2019","01","19","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,36
"2019","01","19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,54,35
"2019","01","19","Hattie Avenue","Forsyth",36.110693332,-80.2264378,46,NA
"2019","01","19","Leggett","Edgecombe",35.988278,-77.5843,20,NA
"2019","01","19","Mendenhall School","Guilford",36.1090060008986,-79.802314,30,NA
"2019","01","19","Millbrook School","Wake",35.856111,-78.574167,47,33
"2019","01","19","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
"2019","01","19","West Johnston Co.","Johnston",35.59095,-78.4622,39,32
"2019","01","20","Bryson City","Swain",35.434767,-83.442133,15,NA
"2019","01","20","Castle Hayne","New Hanover",34.364167,-77.838611,8,NA
"2019","01","20","Clemmons Middle","Forsyth",36.026,-80.342,19,NA
"2019","01","20","Durham Armory","Durham",36.0329550008979,-78.904037,32,NA
"2019","01","20","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,40
"2019","01","20","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,17,32
"2019","01","20","Hattie Avenue","Forsyth",36.110693332,-80.2264378,16,NA
"2019","01","20","Leggett","Edgecombe",35.988278,-77.5843,9,NA
"2019","01","20","Mendenhall School","Guilford",36.1090060008986,-79.802314,5,NA
"2019","01","20","Millbrook School","Wake",35.856111,-78.574167,26,35
"2019","01","20","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,NA
"2019","01","20","West Johnston Co.","Johnston",35.59095,-78.4622,14,35
"2019","01","21","Bryson City","Swain",35.434767,-83.442133,29,NA
"2019","01","21","Castle Hayne","New Hanover",34.364167,-77.838611,6,NA
"2019","01","21","Clemmons Middle","Forsyth",36.026,-80.342,15,NA
"2019","01","21","Durham Armory","Durham",36.0329550008979,-78.904037,21.5,NA
"2019","01","21","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,44
"2019","01","21","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,22,32
"2019","01","21","Hattie Avenue","Forsyth",36.110693332,-80.2264378,12.5,NA
"2019","01","21","Leggett","Edgecombe",35.988278,-77.5843,1,NA
"2019","01","21","Linville Falls","Avery",35.972347,-81.933072,6,NA
"2019","01","21","Mendenhall School","Guilford",36.1090060008986,-79.802314,13,NA
"2019","01","21","Millbrook School","Wake",35.856111,-78.574167,29.6666666666667,37
"2019","01","21","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11.5,NA
"2019","01","21","West Johnston Co.","Johnston",35.59095,-78.4622,11,36
"2019","01","22","Bryson City","Swain",35.434767,-83.442133,40,NA
"2019","01","22","Castle Hayne","New Hanover",34.364167,-77.838611,5,NA
"2019","01","22","Clemmons Middle","Forsyth",36.026,-80.342,33,NA
"2019","01","22","Durham Armory","Durham",36.0329550008979,-78.904037,40,NA
"2019","01","22","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,31
"2019","01","22","Hattie Avenue","Forsyth",36.110693332,-80.2264378,25,NA
"2019","01","22","Leggett","Edgecombe",35.988278,-77.5843,5,NA
"2019","01","22","Mendenhall School","Guilford",36.1090060008986,-79.802314,13,NA
"2019","01","22","Millbrook School","Wake",35.856111,-78.574167,40,32
"2019","01","22","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,20,NA
"2019","01","22","West Johnston Co.","Johnston",35.59095,-78.4622,21,NA
"2019","01","23","Bryson City","Swain",35.434767,-83.442133,19,NA
"2019","01","23","Castle Hayne","New Hanover",34.364167,-77.838611,8,NA
"2019","01","23","Clemmons Middle","Forsyth",36.026,-80.342,54,NA
"2019","01","23","Durham Armory","Durham",36.0329550008979,-78.904037,41,NA
"2019","01","23","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,37
"2019","01","23","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,22,31
"2019","01","23","Hattie Avenue","Forsyth",36.110693332,-80.2264378,47,NA
"2019","01","23","Leggett","Edgecombe",35.988278,-77.5843,11,NA
"2019","01","23","Mendenhall School","Guilford",36.1090060008986,-79.802314,32,NA
"2019","01","23","Millbrook School","Wake",35.856111,-78.574167,36,35
"2019","01","23","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21,NA
"2019","01","23","West Johnston Co.","Johnston",35.59095,-78.4622,23,37
"2019","01","24","Bryson City","Swain",35.434767,-83.442133,21,NA
"2019","01","24","Castle Hayne","New Hanover",34.364167,-77.838611,10,NA
"2019","01","24","Clemmons Middle","Forsyth",36.026,-80.342,18,NA
"2019","01","24","Durham Armory","Durham",36.0329550008979,-78.904037,16.5,NA
"2019","01","24","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,35
"2019","01","24","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6.66666666666667,NA
"2019","01","24","Hattie Avenue","Forsyth",36.110693332,-80.2264378,9.5,NA
"2019","01","24","Leggett","Edgecombe",35.988278,-77.5843,0,NA
"2019","01","24","Linville Falls","Avery",35.972347,-81.933072,6,NA
"2019","01","24","Mendenhall School","Guilford",36.1090060008986,-79.802314,3,NA
"2019","01","24","Millbrook School","Wake",35.856111,-78.574167,15,31
"2019","01","24","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,NA
"2019","01","24","West Johnston Co.","Johnston",35.59095,-78.4622,4,32
"2019","01","25","Bryson City","Swain",35.434767,-83.442133,30,NA
"2019","01","25","Castle Hayne","New Hanover",34.364167,-77.838611,6,NA
"2019","01","25","Clemmons Middle","Forsyth",36.026,-80.342,35,NA
"2019","01","25","Durham Armory","Durham",36.0329550008979,-78.904037,40,NA
"2019","01","25","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2019","01","25","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,32
"2019","01","25","Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,NA
"2019","01","25","Leggett","Edgecombe",35.988278,-77.5843,10,NA
"2019","01","25","Mendenhall School","Guilford",36.1090060008986,-79.802314,27,NA
"2019","01","25","Millbrook School","Wake",35.856111,-78.574167,39.5,33
"2019","01","25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,NA
"2019","01","25","West Johnston Co.","Johnston",35.59095,-78.4622,23,33
"2019","01","26","Bryson City","Swain",35.434767,-83.442133,43,NA
"2019","01","26","Castle Hayne","New Hanover",34.364167,-77.838611,21,NA
"2019","01","26","Clemmons Middle","Forsyth",36.026,-80.342,52,NA
"2019","01","26","Durham Armory","Durham",36.0329550008979,-78.904037,55,NA
"2019","01","26","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"2019","01","26","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,33
"2019","01","26","Hattie Avenue","Forsyth",36.110693332,-80.2264378,42,NA
"2019","01","26","Leggett","Edgecombe",35.988278,-77.5843,13,NA
"2019","01","26","Mendenhall School","Guilford",36.1090060008986,-79.802314,45,NA
"2019","01","26","Millbrook School","Wake",35.856111,-78.574167,56,36
"2019","01","26","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,NA
"2019","01","26","West Johnston Co.","Johnston",35.59095,-78.4622,49,36
"2019","01","27","Bryson City","Swain",35.434767,-83.442133,50,NA
"2019","01","27","Castle Hayne","New Hanover",34.364167,-77.838611,33,NA
"2019","01","27","Clemmons Middle","Forsyth",36.026,-80.342,52.5,NA
"2019","01","27","Durham Armory","Durham",36.0329550008979,-78.904037,51.5,NA
"2019","01","27","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,43
"2019","01","27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44.3333333333333,31
"2019","01","27","Hattie Avenue","Forsyth",36.110693332,-80.2264378,48,NA
"2019","01","27","Leggett","Edgecombe",35.988278,-77.5843,27,NA
"2019","01","27","Linville Falls","Avery",35.972347,-81.933072,15,NA
"2019","01","27","Mendenhall School","Guilford",36.1090060008986,-79.802314,50,NA
"2019","01","27","Millbrook School","Wake",35.856111,-78.574167,59.6666666666667,33
"2019","01","27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38.5,NA
"2019","01","27","West Johnston Co.","Johnston",35.59095,-78.4622,46,34
"2019","01","28","Bryson City","Swain",35.434767,-83.442133,52,NA
"2019","01","28","Castle Hayne","New Hanover",34.364167,-77.838611,24,NA
"2019","01","28","Clemmons Middle","Forsyth",36.026,-80.342,59,NA
"2019","01","28","Durham Armory","Durham",36.0329550008979,-78.904037,39,NA
"2019","01","28","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"2019","01","28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36.6666666666667,37
"2019","01","28","Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,NA
"2019","01","28","Leggett","Edgecombe",35.988278,-77.5843,15,NA
"2019","01","28","Mendenhall School","Guilford",36.1090060008986,-79.802314,21,NA
"2019","01","28","Millbrook School","Wake",35.856111,-78.574167,40,33
"2019","01","28","West Johnston Co.","Johnston",35.59095,-78.4622,26,34
"2019","01","29","Bryson City","Swain",35.434767,-83.442133,50,NA
"2019","01","29","Castle Hayne","New Hanover",34.364167,-77.838611,19,NA
"2019","01","29","Clemmons Middle","Forsyth",36.026,-80.342,45,NA
"2019","01","29","Durham Armory","Durham",36.0329550008979,-78.904037,50,NA
"2019","01","29","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,42
"2019","01","29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,31
"2019","01","29","Hattie Avenue","Forsyth",36.110693332,-80.2264378,39,NA
"2019","01","29","Leggett","Edgecombe",35.988278,-77.5843,18,NA
"2019","01","29","Mendenhall School","Guilford",36.1090060008986,-79.802314,31,NA
"2019","01","29","Millbrook School","Wake",35.856111,-78.574167,51.5,35
"2019","01","29","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,NA
"2019","01","29","West Johnston Co.","Johnston",35.59095,-78.4622,31,41
"2019","01","30","Bryson City","Swain",35.434767,-83.442133,44,NA
"2019","01","30","Castle Hayne","New Hanover",34.364167,-77.838611,8,NA
"2019","01","30","Clemmons Middle","Forsyth",36.026,-80.342,23,NA
"2019","01","30","Durham Armory","Durham",36.0329550008979,-78.904037,27.5,35
"2019","01","30","Frying Pan Mountain","Haywood",35.379167,-82.7925,5,43
"2019","01","30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,18.6666666666667,33
"2019","01","30","Hattie Avenue","Forsyth",36.110693332,-80.2264378,17.5,NA
"2019","01","30","Leggett","Edgecombe",35.988278,-77.5843,8,35
"2019","01","30","Linville Falls","Avery",35.972347,-81.933072,7,NA
"2019","01","30","Mendenhall School","Guilford",36.1090060008986,-79.802314,9,NA
"2019","01","30","Millbrook School","Wake",35.856111,-78.574167,27,34
"2019","01","30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,15.5,NA
"2019","01","30","West Johnston Co.","Johnston",35.59095,-78.4622,21,37
"2019","01","31","Bryson City","Swain",35.434767,-83.442133,38,NA
"2019","01","31","Castle Hayne","New Hanover",34.364167,-77.838611,9,NA
"2019","01","31","Clemmons Middle","Forsyth",36.026,-80.342,28,NA
"2019","01","31","Durham Armory","Durham",36.0329550008979,-78.904037,42,33
"2019","01","31","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"2019","01","31","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,34
"2019","01","31","Hattie Avenue","Forsyth",36.110693332,-80.2264378,24,NA
"2019","01","31","Leggett","Edgecombe",35.988278,-77.5843,10,36
"2019","01","31","Mendenhall School","Guilford",36.1090060008986,-79.802314,25,NA
"2019","01","31","Millbrook School","Wake",35.856111,-78.574167,32.5,35
"2019","01","31","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,NA
"2019","01","31","West Johnston Co.","Johnston",35.59095,-78.4622,20,37
"2019","02","01","Bryson City","Swain",35.434767,-83.442133,57,NA
"2019","02","01","Castle Hayne","New Hanover",34.364167,-77.838611,13,NA
"2019","02","01","Clemmons Middle","Forsyth",36.026,-80.342,59,NA
"2019","02","01","Durham Armory","Durham",36.0329550008979,-78.904037,56,34
"2019","02","01","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2019","02","01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,39
"2019","02","01","Hattie Avenue","Forsyth",36.110693332,-80.2264378,55,NA
"2019","02","01","Leggett","Edgecombe",35.988278,-77.5843,25,38
"2019","02","01","Mendenhall School","Guilford",36.1090060008986,-79.802314,49,NA
"2019","02","01","Millbrook School","Wake",35.856111,-78.574167,48.5,37
"2019","02","01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,NA
"2019","02","01","West Johnston Co.","Johnston",35.59095,-78.4622,48,40
"2019","02","02","Bryson City","Swain",35.434767,-83.442133,45,NA
"2019","02","02","Castle Hayne","New Hanover",34.364167,-77.838611,30,NA
"2019","02","02","Clemmons Middle","Forsyth",36.026,-80.342,60,NA
"2019","02","02","Durham Armory","Durham",36.0329550008979,-78.904037,54,26
"2019","02","02","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,47
"2019","02","02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,42
"2019","02","02","Hattie Avenue","Forsyth",36.110693332,-80.2264378,54,NA
"2019","02","02","Leggett","Edgecombe",35.988278,-77.5843,42,30
"2019","02","02","Linville Falls","Avery",35.972347,-81.933072,14,NA
"2019","02","02","Mendenhall School","Guilford",36.1090060008986,-79.802314,52,NA
"2019","02","02","Millbrook School","Wake",35.856111,-78.574167,61.3333333333333,29
"2019","02","02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40.5,NA
"2019","02","02","West Johnston Co.","Johnston",35.59095,-78.4622,54,34
"2019","02","03","Bryson City","Swain",35.434767,-83.442133,52,NA
"2019","02","03","Castle Hayne","New Hanover",34.364167,-77.838611,8,NA
"2019","02","03","Clemmons Middle","Forsyth",36.026,-80.342,75,NA
"2019","02","03","Durham Armory","Durham",36.0329550008979,-78.904037,69,19
"2019","02","03","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
"2019","02","03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,58,41
"2019","02","03","Hattie Avenue","Forsyth",36.110693332,-80.2264378,65,NA
"2019","02","03","Leggett","Edgecombe",35.988278,-77.5843,38,32
"2019","02","03","Mendenhall School","Guilford",36.1090060008986,-79.802314,68,NA
"2019","02","03","Millbrook School","Wake",35.856111,-78.574167,67.5,32
"2019","02","03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,NA
"2019","02","03","West Johnston Co.","Johnston",35.59095,-78.4622,51,38
"2019","02","04","Bryson City","Swain",35.434767,-83.442133,53,NA
"2019","02","04","Castle Hayne","New Hanover",34.364167,-77.838611,15,NA
"2019","02","04","Clemmons Middle","Forsyth",36.026,-80.342,60,NA
"2019","02","04","Durham Armory","Durham",36.0329550008979,-78.904037,67,39
"2019","02","04","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2019","02","04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,66,40
"2019","02","04","Hattie Avenue","Forsyth",36.110693332,-80.2264378,43,NA
"2019","02","04","Leggett","Edgecombe",35.988278,-77.5843,43,43
"2019","02","04","Mendenhall School","Guilford",36.1090060008986,-79.802314,47,NA
"2019","02","04","Millbrook School","Wake",35.856111,-78.574167,57.5,43
"2019","02","04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,NA
"2019","02","04","West Johnston Co.","Johnston",35.59095,-78.4622,38,43
"2019","02","05","Bryson City","Swain",35.434767,-83.442133,56,NA
"2019","02","05","Castle Hayne","New Hanover",34.364167,-77.838611,33,NA
"2019","02","05","Clemmons Middle","Forsyth",36.026,-80.342,50,NA
"2019","02","05","Durham Armory","Durham",36.0329550008979,-78.904037,45.5,31
"2019","02","05","Frying Pan Mountain","Haywood",35.379167,-82.7925,17,37
"2019","02","05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41.6666666666667,32
"2019","02","05","Hattie Avenue","Forsyth",36.110693332,-80.2264378,39,NA
"2019","02","05","Leggett","Edgecombe",35.988278,-77.5843,30,37
"2019","02","05","Linville Falls","Avery",35.972347,-81.933072,20,NA
"2019","02","05","Mendenhall School","Guilford",36.1090060008986,-79.802314,43,NA
